transaction_id,High,Low,Medium,expected_order
54298a4f-f346-5f67-b4ee-f227d2229aae,31.019067,50.888733,40.212374,True
54c0ed51-46da-5da8-9f73-58b52d6e42c3,34.52461,49.76426,42.70425,True
54d025f6-1c5c-5346-9eb1-7e7aa9bcda0c,20.96369,34.422701,27.668438,True
54df7f5f-495d-5d7c-9e6b-3be8a0dfe2bf,26.665852,39.975668,30.239218,True
553317d2-cdb9-54a5-9289-aabfce273dab,36.21816,58.925954,44.573528,True
55545e5d-dbb4-5fa8-981c-8ced94adfd83,24.019584,38.951494,31.675033,True
55665210-a7dc-5c7a-89e2-9d37a0f10f3f,20.540391,35.133092,28.235926,True
55b7806d-cf0f-583f-a2a6-d3aaf3b7acdc,27.192324,46.284869,37.961531,True
560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,28.011539,47.54436,36.36583,True
56d6c8a3-df88-5325-99cc-d0913a7e1e04,21.880104,34.090371,26.042562,True
56fa52e5-ac62-5ea5-bc4a-4d171532443b,30.963893,51.193688,40.224037,True
570e915c-091d-50d7-b86c-d80031c489d4,38.037267,57.982414,48.271747,True
5767e7e9-cedc-5f35-a529-4f4c45b8df2e,25.431381,39.009929,36.600993,True
578a0cb7-eb86-557c-a856-370b35f15697,27.979078,46.313735,36.455234,True
57a6b1c4-caa0-54f5-9bf9-1c29ffd0f9f9,36.227668,59.098776,47.683669,True
57d08e8c-e7b9-57e0-a988-5ff06945e061,30.742756,50.871881,42.457715,True
57ddcdd0-5c2b-520a-9a5d-7bb6deba6165,25.051887,39.722202,33.385094,True
58332f6a-b247-5419-ae5c-b44aad21a282,25.05561,39.383545,30.670648,True
5861d70e-e9f4-592a-8df1-745c47b242a2,24.041541,39.403159,31.259487,True
58a736f7-eba2-56c5-be71-ab106e2e30da,33.292569,51.487929,38.972853,True
58f9101f-671f-5af0-a55e-863a70bfd383,32.226389,50.927256,39.98496,True
59119887-97cf-583b-87a0-4cb04a93d968,31.856549,52.064743,40.948615,True
591f7192-0db6-5355-bab8-13723fdf9764,20.605643,35.219895,28.318657,True
597ce5ee-2a19-5d81-b0a7-8564ae063242,21.578801,32.149098,26.563198,True
598498b9-413c-579a-8486-83a4a29329ce,30.967917,52.277254,41.867408,True
5991f28b-9414-552e-94c6-4f311aa07941,29.460158,44.093562,37.409818,True
59c4591e-3989-5ee5-b771-5d4c6527a315,25.001721,41.548305,33.680773,True
59c5ec8a-0492-5718-a4d7-f227cccc32fe,29.462302,44.325603,37.51784,True
5a3737c3-fbb2-5b5a-8d7e-25bec66df710,27.700394,46.138911,36.810117,True
5ac22bab-2751-55b4-b246-f654a24149e3,24.044565,39.72561,33.366514,True
5ad3d190-aa6d-5af9-95d0-186aa170d032,21.169746,33.369653,28.691564,True
5b3f2cd2-94c2-5aef-bef2-55f45dcd80b9,34.855172,56.210377,47.922595,True
5b5f5348-d20d-59cf-b3bc-1300c909f57a,20.576584,35.567978,26.489764,True
5b6c363e-f668-5b56-9d9d-ceae6a68243e,35.464481,57.840259,43.807626,True
5b836fd8-e7e6-5c35-8826-28cb27241912,30.752301,52.296527,40.5334,True
5baa184a-7598-5583-9a53-53c4490596ee,27.275568,46.822547,34.52683,True
5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,31.354521,50.980496,39.980591,True
5bd88827-283b-5e00-a82b-34d3c9cf8c35,36.731272,58.676615,44.249478,True
5cab488c-fc87-590e-b92b-f6a390a28e7b,27.822294,47.87644,36.831036,True
5cd063e2-d56b-5df1-8b02-fad4bbef6579,27.9661,41.908818,36.514553,True
5d31e1d6-dd8c-5884-b327-db2187b33764,37.826677,58.138724,48.48206,True
5dc38dc4-d7f7-5eb5-9ea1-a87aed08aeff,27.77,44.415316,36.682868,True
5e5af274-2b10-5877-930c-747dbafbff36,20.585728,35.477999,28.826892,True
5e7d4fa9-89b5-52fa-b436-237eabba8acb,33.467265,51.453683,40.517555,True
5e7e1664-67bf-5efc-a286-7f1b9bdc20a0,28.603772,46.437289,34.656123,True
5e9ee4ae-31d4-50b7-8fb7-03920323038f,32.914387,52.312736,40.422493,True
5ecc8159-9db9-5f02-ab6d-9d0586f40caf,31.271179,46.111291,35.406399,True
5ef8135f-a72b-55cd-82ca-30d2be11c3a6,31.559786,50.739452,40.436061,True
5f21abad-e8a7-5390-8c54-664bcbe8c078,32.103541,50.782307,40.444004,True
5f6bc0de-3f05-5189-b5d0-1ea18e4e9175,36.245973,58.389972,44.386225,True
5fe3a987-a36a-529e-a260-389df65ce7d7,31.070982,51.060597,40.205441,True
601e45bb-5c41-5b8c-a3be-ebceef7a904a,27.201091,49.018669,37.080804,True
60b21c7f-6e2c-5538-9dbc-4cfcd985e703,30.784161,50.932037,40.261367,True
60b5f9a2-1c72-5658-a11c-82fb41d84efb,35.257556,57.951298,46.457944,True
60c708fb-7463-52e9-96b5-b50c816fcb7e,21.564871,36.23252,26.931071,True
60f4fcd1-7ce9-5cfa-a3f0-10f5b0c6b9c2,35.339913,58.908548,44.383615,True
60f6c6a6-3f90-5c95-b133-fb89f511778b,29.824425,46.300912,36.029616,True
619109fa-03e4-5569-b261-fb3c7168a802,32.90889,51.407874,41.082874,True
61dc44e2-e46d-5e6b-95ac-e043762ab645,21.249509,34.924744,27.341617,True
620d9268-5068-56e4-a5d7-ff1182c62f4e,30.906483,49.37344,40.357876,True
624d2838-e9b9-5cf2-a4e3-98b8223b1ec6,24.406896,40.860833,31.551642,True
6288f687-272a-5bcd-96e5-7949c796f2de,21.822183,33.386101,27.909598,True
63047105-0340-5762-845b-da1a3ade3c5e,35.076845,51.59403,38.826384,True
631c1806-67e4-55a9-afef-711bfc187b87,20.722205,35.47072,27.598055,True
631dca55-1dac-5020-b137-a5a23fb07420,34.434474,57.413006,44.310283,True
6385615f-741a-568d-a792-0342106dcf0c,27.944411,45.737339,37.335467,True
6481aaa7-95d7-5dac-8434-ec29926f1b47,23.920872,38.844457,31.539257,True
64c8f28c-fa7c-5428-8efe-24dc9698967a,20.849844,37.60851,29.270868,True
64f027b7-b623-57ad-9445-e5cb9f8da8bc,28.746032,41.877403,36.578239,True
65658372-5e35-5d71-8708-cb4c79f96e6b,24.053469,39.530664,33.526982,True
657640f5-99d0-5f4d-afc4-025951956292,24.258925,41.061567,33.150607,True
65b8795f-696f-5bac-ae7e-21df35d8c30f,23.921488,39.502712,31.918707,True
66720c96-2862-5e79-8724-34e3b6043b33,20.673599,35.407579,26.269792,True
66cdd846-d032-5ee7-a8be-c925a5a1231f,36.402087,58.710553,44.176563,True
674301c5-8409-5134-974c-68ed11ad47d9,35.026846,56.876485,43.980286,True
675d95b5-f435-5ea5-b6e3-359508b8a62e,24.068165,38.848144,31.558738,True
677266ff-99bd-5c4b-8b49-03ad2562fffe,35.688166,57.927948,44.100403,True
677e7211-e09f-56e2-895e-705f23364165,27.450733,44.788843,37.776377,True
67a7eec4-0a8c-5a97-bf5f-a2730e26dd04,27.315359,44.041242,36.85431,True
67a912ca-3622-597c-9bd8-2bb369faec63,31.27036,51.326565,40.299723,True
683bb639-b383-5d87-9873-1dee61306dec,37.850081,57.224228,46.740756,True
683df9da-9d3e-59f4-9a2c-4bc82fda6708,26.305146,40.725458,31.945194,True
68494fb0-9e88-5576-af76-a17a16452965,27.851644,47.581132,37.879933,True
686e5271-7ac9-524d-81c8-51ae52e6170e,27.995328,44.497264,36.711957,True
689465b2-1b0c-5319-8652-72985a272575,36.116066,59.14543,44.060048,True
68a1258c-983d-5e7f-b865-ad70be4d3746,34.752911,52.010208,42.621333,True
68f2d978-0084-5a4b-8625-09fca67b4a57,34.621219,57.820364,43.733505,True
69226660-7396-59ab-8cd0-5020b038f2f7,34.640627,59.805201,45.740765,True
69255752-01f2-5929-980b-b973df07ec40,27.557061,47.881887,36.964241,True
6941b8d3-e95e-522a-97bc-db1b0fc3c553,22.200205,37.558685,27.09854,True
6948067b-4202-5003-b359-6ad4a0a977de,34.583775,51.598582,42.929216,True
69b503d4-bddf-5825-80d2-b5947af68399,21.62701,33.37508,27.868304,True
69fbceb4-cd5e-5845-bad0-e13a158899cd,25.030742,39.939798,33.691781,True
6a633e34-5842-59fb-b213-cb6b0d47df26,20.890752,32.545319,27.653628,True
6ab70133-03a2-51bc-9e44-b26b06288ffc,25.175732,39.831592,31.008275,True
6aceddcb-d675-5605-9954-99745367e611,33.304363,51.891927,39.812574,True
6ae68cff-24ce-54f4-aebe-c2b1e34af9a9,34.022158,57.503376,44.514089,True
6af0b569-6c94-5aed-b3cb-2cc12b2a7e55,30.898181,50.590413,41.718877,True
6b4cafd7-39dd-5461-b14b-a063ccb40f22,32.22529,51.712915,40.306522,True
6b77f955-763e-543c-bdbb-ef19c5c88f8f,21.980356,35.223357,27.686787,True
6b80f56f-40da-5f35-bdcf-37280fefba87,34.411944,53.830099,42.524148,True
6b993cba-0acc-52b7-9be5-688a72ec1f7f,35.637311,58.022975,46.214078,True
6cb27940-cab3-59ca-aa3b-a2b74503dc24,21.816139,33.579281,25.733437,True
6d1dec28-aa4a-5b38-bd40-8eac146c9493,20.538449,33.182494,27.356882,True
6d40c5db-4e5e-5c87-9626-a381b6f54e7c,34.060246,57.430164,43.928624,True
6d629a4c-fd39-5eac-a4e5-4fbfb5e7d899,33.005789,51.820983,41.447694,True
6d77ce42-ee3d-52e7-a730-0c5a13f9d36c,28.918618,45.952651,37.934703,True
6daa6f16-2a66-547a-a6f4-dd9139c65937,28.732637,45.287366,36.604575,True
6ddc0cde-0784-59f7-aec5-19ced2c9e071,33.201299,56.865132,40.888882,True
6e52bc67-6908-56a5-8818-929f64a1f7b5,21.155438,31.829757,27.262783,True
6e62127f-2bc6-5588-a288-ff8c9a7400a5,20.600769,35.958175,27.792274,True
6f27fce9-3d10-5e13-91f3-f1100f73e5c1,20.45339,32.654976,25.904525,True
6f36a8e1-2b1c-5d10-94a5-ee642d681fe6,28.497675,43.864361,36.51733,True
6f7bbe79-2418-5930-ad1d-e75c580ce46e,26.522523,39.906031,32.144064,True
6fd04887-a1bf-547d-b43c-81df396c7bfc,21.915021,37.218285,28.268519,True
6fd53182-dcf7-5ffb-b45e-e9e9e65d5328,30.958627,50.38617,41.922699,True
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,25.350251,39.966014,32.939153,True
7038f227-74de-5ad0-b559-1c834728ea5b,23.861223,39.13807,31.420727,True
705b0bd9-1f66-501b-81a5-e14f5aa389d0,28.146163,45.588208,36.32926,True
7100cb75-ad10-5b3a-99f7-53ee368eb8b4,21.048362,32.567932,27.390605,True
7130681e-b799-51ea-a94a-1f42b0146e41,34.225163,59.499073,46.096454,True
719e71e2-3fa4-5e27-a987-f131148b8eb9,33.648757,52.082505,39.1819,True
71bff752-376e-5f70-8018-677978c9e7af,29.530365,47.286554,37.173402,True
71d2a63d-3b9d-53ae-ad85-31c6a9a7a391,27.374236,45.735427,37.568847,True
71df24e8-b7a4-5eec-aef5-54d8273946b4,33.935134,57.246984,43.792968,True
7256d5e6-02a0-5bf8-973e-fa1b4029359e,25.122452,39.992455,33.500116,True
72f8e765-4c3b-5a57-aaa4-4d1d1b86d5b2,25.003435,41.547447,33.458138,True
73271237-c3b4-5004-81a6-22e6f0b50d6c,34.533289,51.435195,42.884191,True
7343a7ce-f112-5db8-adbf-1e931f58d9b4,25.860488,39.969314,31.847545,True
7361e073-9c82-5f2d-8548-1501f2f612e4,34.916014,51.959402,38.803648,True
73921950-ac42-59c7-a327-5da1182275c1,32.818899,51.461285,41.466148,True
73f48629-0301-51f3-8375-85d1dfb12f0a,31.994536,54.398444,40.104231,True
73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,30.62805,52.462289,40.659679,True
7411d029-0801-58fc-a08c-87f86b585815,21.109655,32.171342,27.563709,True
743829b9-3a0f-5607-b42b-5e604862cfbc,27.845909,42.044984,36.451351,True
7469ad2a-c63f-530a-88ec-23e11bcf4556,37.970103,58.432663,46.346395,True
75737d86-c843-5f30-9599-59bf503ce377,29.503827,43.272134,37.854503,True
758f425d-d4d9-536f-b0f5-ac7b29393cda,30.773661,50.961121,40.342275,True
75a84d1d-8c52-56f4-b56d-a6377e16035d,36.516512,57.863794,44.716766,True
75e1d75b-c0c8-5c75-952c-4909fe007730,30.797365,52.559235,42.199435,True
766ef6aa-0402-5248-b676-cd360c16e726,24.151061,38.921109,31.180012,True
768f5240-c66e-5183-a439-3b428b9576a6,32.171253,50.789485,44.37177,True
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,24.169559,40.922539,32.911818,True
7730198b-eea8-5f08-bd4c-6d46bf87c819,28.317395,44.705827,36.928247,True
77441821-25ab-5f4e-b499-11bc6a0209da,32.858754,49.311797,40.798573,True
774638a3-4cdd-59dc-8f1c-3f2319b4e805,34.074936,57.616016,46.067237,True
78f1c353-b2b5-5692-81c9-215196b4c09a,20.581674,36.241741,27.965777,True
78f9e6cf-ce66-5d28-b12a-8d7adbcbf43d,34.544132,59.886998,45.984303,True
793ce8e7-d57e-5caf-86f5-967b65cfc5b4,22.328557,36.923162,28.481577,True
79b57c13-be72-5662-94d4-7f5874f9087a,34.106785,56.497064,47.195716,True
79c82d0a-670a-529f-bfb1-a99c6b1ca4f1,30.601295,50.302725,40.554467,True
79cb008e-6631-5857-b372-c531d1843b11,21.860494,37.052514,27.999511,True
7a08800c-3c7c-584d-b694-3987195a7242,21.277295,33.651929,28.196101,True
7a21bf49-5033-5f13-8ed7-db901b048058,34.325077,56.629017,48.632508,True
7acff86c-eb87-5396-9b3e-6df95305251f,25.931765,34.680435,31.786313,True
7aefde7b-09fd-5fe0-8e11-cc80dc966248,23.817774,39.822862,31.514307,True
7b48d681-a761-536e-b275-ffeda8a0236f,32.051694,50.87415,39.886214,True
7b5d4486-88aa-5d87-aa95-f5448181cd39,22.54901,33.46361,27.970296,True
7c0a0d00-fbae-5b99-a78d-b2bc37775dde,31.215957,53.336442,40.153148,True
7ce4384f-20f6-57a9-b354-f8b408c29ffc,36.13495,56.141699,45.518878,True
7ced6272-7cf5-5c0c-913a-684cad85367e,34.091002,56.38603,44.184051,True
7d0790c3-9c22-58d5-8fce-fe8cc41dcc5c,24.153739,41.880805,31.16892,True
7d07b607-ba2d-5e4b-aa87-4b1946a4896b,36.227021,58.871688,43.91997,True
7d5aa29c-2e7d-52dc-9566-af5f9e77c2e8,32.784723,51.711658,40.935602,True
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,24.035642,39.341585,31.617936,True
7e42cb6c-320d-5db5-98cd-17bed5640698,37.895611,57.94792,46.115461,True
7e588935-d1b3-590c-96c3-6a2749e6d8b1,20.607561,32.882751,27.858231,True
7e7a209f-b2dd-58a7-8df0-ff03e223de42,34.256959,53.669671,40.915948,True
7e870eb2-dde9-5ba9-9533-178a4a3aff50,34.974874,59.940392,47.198096,True
7eb964d8-e0d7-58b0-a92a-4f9f86c93fef,20.561874,35.84524,27.366947,True
7ef86083-8792-51f1-8994-045b3a8d200c,31.072607,50.464555,41.691254,True
7f09813e-5503-5372-b7f6-6cd052c134c2,27.744663,47.430719,38.297467,True
7f113616-76c1-5702-950b-4b2d17a8e09e,20.563887,35.03881,27.772035,True
7f1539cd-b44f-5fe3-bc13-55e0463664f4,20.566582,34.625644,26.598926,True
7fbc8248-50ee-594a-8bf6-e09f2c882422,33.395077,49.907999,39.904009,True
7fca8acd-b172-5432-8cc7-44c591b27c3e,25.803408,39.864515,32.15691,True
807d6627-34fa-53b9-953d-a55efc3e672a,25.244489,39.956332,30.065844,True
80893ac3-16b4-5f60-89f3-c4288f3bed11,34.602912,51.95335,39.013856,True
808e7265-2594-54dc-915c-45d07d357596,27.573531,47.870535,34.86636,True
80aa0ebc-f043-59e9-9d90-a694802e4d7c,34.867928,59.85751,46.589075,True
81262be0-c054-51a4-aacf-4b2ebb53fa4d,21.747016,35.283586,25.947139,True
819df10f-978a-5635-8121-5e8d3bbc0eef,27.173775,45.994209,37.647794,True
81c33694-313a-571e-afdd-a42b7e3922b2,20.85068,32.729877,26.805111,True
81dff892-7a7f-5818-9e3b-9d45a424ebda,25.400762,40.109417,31.737532,True
81e36e4a-f760-5774-8bfd-52861f05f6ba,20.545841,35.442038,27.850691,True
8263245f-0479-50e7-8d50-1b6d6c85852f,22.71738,35.496762,28.2919,True
82acc271-3a90-5bf6-a0ff-0f1342b75b64,31.21275,52.517633,40.386019,True
831b7063-e910-5751-be91-2619d14b88e8,25.780112,40.025252,31.762992,True
83ff4915-1ee7-55b4-9295-1e3f5f51aec2,24.423709,38.353982,31.21667,True
8402b0af-245b-53c1-a8e8-c325353749c8,28.318913,46.571963,36.904506,True
8406192d-7c6b-5fbe-a824-eea1d2853761,25.605051,39.823192,31.022541,True
847c026f-45d7-5324-99a0-b14aaa299181,34.528368,55.514295,43.857836,True
849b5edf-3a75-54bb-ac29-5f705290377d,34.37914,51.727291,42.832822,True
851e2411-3c77-50e3-96d1-f67811f66824,21.102868,35.156694,27.600812,True
85571f4c-f855-5abd-9844-759e6e74bb65,28.581448,47.283735,36.912839,True
857f69c9-7e9b-522b-aecb-262a4fea3e57,21.779481,36.601942,28.648151,True
85d2935c-a6c5-5357-bcec-5e11ad658e82,36.860284,57.947706,46.211977,True
85e5f56d-c455-54f5-9d31-3b14fe4da9b5,30.839667,52.656836,41.730584,True
85ed433b-de68-58fe-b6d0-867a265ced6b,30.914647,50.667476,41.840151,True
85fa5f36-4722-51ec-9989-a99b3438c289,36.825193,57.73948,43.170418,True
867a92c7-c270-55bd-a604-7dad2089dd8d,20.802921,34.22845,27.848231,True
868d64bb-2baa-51d3-be5c-e5adb802c138,34.084964,56.852396,44.137063,True
874a9d07-73b8-56f3-a325-35dc2f6fd992,20.633338,35.497456,28.585174,True
87d05d23-1d2c-5b62-bbf6-a454a7e2b378,34.105052,56.550938,47.301752,True
88306d08-04f2-54f4-89d3-c64b6b2958e5,23.918677,39.219188,31.228768,True
8851bb03-eec8-5001-9273-ed61ed002352,24.996299,39.914093,31.415524,True
885d8f13-c8e7-58aa-bc82-7f145ed7653b,21.569642,32.390091,25.930396,True
88952438-1173-51a9-9b76-d3e1f775b007,35.676369,57.927291,47.791435,True
88a4e892-e86c-5ff3-8d1d-5fc3884bb8cd,33.097787,51.461873,40.044609,True
88fdb1b8-da96-54ed-ba92-6f0916f69f8f,21.628823,36.291547,28.079311,True
890564f9-86ac-53c4-87b3-afea517c14ae,30.885206,52.225281,42.190848,True
89065001-bdd3-5126-af54-c65fc6922d45,30.850177,50.392554,41.979357,True
893cb5b5-8d2c-5f58-bce8-c0834e7b6ac2,24.022205,39.480511,31.404461,True
893fedc6-5aea-563d-b0a4-15d5db55cbcb,28.025238,47.553024,36.800002,True
89586149-3663-5a53-931e-ece960805445,32.797031,54.051018,40.438413,True
89613256-1951-574c-89ae-ead387fb6c88,28.021944,45.747858,36.866398,True
89d99087-9dec-5b07-b1d8-89468d66d679,37.858235,58.187199,46.466735,True
89dfa62d-d9c8-5a51-b401-d4f9136c9dad,22.606918,36.519003,26.513895,True
8a5c2c53-a497-5446-85c7-cc2a3bb6edce,34.247744,56.656958,46.724339,True
8a877668-9d59-5f4c-8d6d-0e044a8cc54d,27.968844,45.994226,36.798962,True
8a92100c-2cb9-53cd-8b22-1eac741f8880,34.410628,56.305155,44.395449,True
8b205bd2-fb07-5ee7-8aa7-63179e4b45ea,29.314634,47.285433,37.196642,True
8b504459-331b-511b-b2e9-104b013bde57,20.69165,34.444054,27.200477,True
8b58774c-d397-5e6b-9b1e-3e8a41d74fb8,21.316925,33.442655,27.487419,True
8c1ab59f-906d-5c94-a21f-d4ccae4f61e5,27.359187,43.08862,36.527358,True
8c69583c-6393-5b94-8b61-28c049e525e7,20.590955,32.765988,28.005372,True
8c8e4412-1f89-5c66-9733-6ec2e1bdac4a,24.880598,39.394881,30.136373,True
8caf59a6-2123-5793-8a99-6a869fa88adb,21.143527,33.524721,28.125506,True
8d909b4f-7dfe-54ea-bfd7-0dcfa152de20,27.531167,48.135807,36.748369,True
8de29408-2126-543d-8fc4-989002f3a20c,33.914254,56.511131,44.222128,True
8de8f28d-dabe-5e50-9a3f-f5b4e6975531,27.881719,47.582608,38.676714,True
8e0a498f-4f2b-5a94-bb2e-a92d031e37e9,20.820477,37.590087,27.687186,True
8e2c4436-9ef0-5d5d-8835-ad8bb6ac5f29,24.356886,41.171951,30.8252,True
8e361a09-2657-57d1-ae2b-bd310b9bc17a,27.573221,47.49139,36.911977,True
8f49f6d7-184a-5101-a185-c5561a2d4d86,29.981487,46.147806,34.415387,True
8f88d670-1ccc-51ea-8811-46425039d711,31.464955,51.26123,40.624803,True
8f8b6290-b0b8-513d-a947-f50e7ab53fd1,21.684766,36.138142,27.943969,True
90318212-6c5b-5876-b480-dbe208cd742e,24.012219,39.025418,33.278499,True
90be1388-6262-5f10-ae7d-d8a71ff87155,34.975672,57.130196,46.145118,True
90f688f3-b2eb-5fe8-81f2-4766ecca585a,24.056203,39.093044,31.448898,True
91728ed0-836a-50f3-a85c-d4c184b6f50d,27.780329,47.850284,37.120506,True
91a0fba3-5737-52a4-a0f3-38b230f084f1,28.361979,44.435284,36.960158,True
92a5a593-df9b-5057-a246-c80b23e8e349,21.072132,32.588385,27.136708,True
92b6cc78-32ce-567d-a1af-b731430c349c,23.910513,39.476274,31.348556,True
92f6d485-0ba0-58e3-b3d7-ddf1e60ce849,34.148773,55.03425,46.023646,True
9303d632-4d64-5b4e-a423-8a4de696f38e,24.993558,39.454519,33.676642,True
930e2f50-cd9e-55e8-a544-4ff4da83b0c3,20.821151,32.533767,27.952742,True
93498620-c1d1-5b70-bea2-8e72b07aa1a8,21.880304,32.29168,27.648533,True
936d0d2b-408f-5586-8f6d-16aa87452b75,31.617479,46.138481,35.202268,True
9371da9e-e454-5717-8021-b6ce908e0468,29.43345,46.310065,37.205122,True
93781cd4-9f05-5c6b-95a1-8753282bb816,20.518184,35.84367,27.720048,True
93cac94e-b732-558b-8601-20de990057e6,36.160512,58.8143,45.137961,True
94285ec9-f102-559d-b55d-381c87b954ee,34.423992,55.637756,43.879191,True
942e1e4a-32af-5630-a079-cd60ee7843df,29.65934,44.889925,37.061141,True
942f23af-3b37-5c0b-8711-05554a82aaef,21.192114,33.333587,29.644366,True
943acf73-4ed5-5fa1-b0ae-574caf96b0f9,27.162584,46.894833,37.272485,True
94df8a72-c548-580f-b8b0-72677d8da97c,36.245874,57.818789,44.527747,True
94edacdc-ddab-584d-8c85-98a588508111,32.877469,51.570443,40.847527,True
950d1f4a-eb7f-59b9-9e3e-61997d84c79a,20.52632,36.168802,27.722904,True
957130a1-78ed-51c5-b882-17640165e8fa,24.185986,41.392289,30.600397,True
9575bee5-73b3-555f-be33-278d972e6803,23.909068,40.098041,33.323599,True
95e746a5-ce76-50a6-85bd-8acced922f5b,31.887572,51.413059,41.233262,True
95fc3f3b-8a75-5026-9c4a-a0dbabdb89db,22.578295,31.677077,29.675695,True
961986dc-0142-57fc-9074-b29af5bc49ee,28.592574,42.700058,35.791117,True
963c60ed-7a43-5f99-8fd6-b6ed50ab0783,31.66443,50.754646,40.475112,True
9689c7c7-318b-5d54-9773-0803a2012cad,28.058967,42.328889,35.048318,True
96c5172e-5e26-54da-80a5-73b831281be6,30.759687,50.590822,40.696075,True
96e430e4-52de-5da4-9f1c-f5c0916d2a2a,25.179696,39.782674,31.515985,True
96f3544a-a587-55e2-9e96-879383d8a2d7,30.738442,51.008348,40.39723,True
973a8aa5-1bb3-5884-b1ef-0a1da51c5eee,20.78869,34.37555,27.765177,True
97d1a53d-59e5-5aec-925a-4f4be13c660e,26.530867,39.877205,33.163208,True
986e8860-7011-57c8-b78e-df72d99e1aa3,23.863745,39.412878,31.196568,True
98ae62d6-743c-530b-bdb7-63abb831af83,20.519875,34.706882,27.929918,True
98b085c9-ccac-583a-b0e4-f3fc21d67d35,36.366101,57.585685,46.338178,True
98bf119f-43d3-576d-90c0-67c904b000bb,36.594434,58.137626,44.030354,True
992571fc-b242-505e-8014-6eeccd6e0196,28.454087,45.904635,37.289354,True
99312557-e50c-5d9e-b8c3-35d7c5df2655,24.430164,41.062657,31.398824,True
9953087b-5c35-531c-acf5-184a2a3edc98,23.956774,38.700867,31.40546,True
99898907-2bf0-5f7b-82e7-387a666b403b,31.106957,51.877592,40.27499,True
99a44ebe-dc46-55c4-b0ae-e0bdc9cdada1,26.503184,40.002312,31.999801,True
99ced5de-e468-52de-b028-64d5c178c99f,24.913515,39.075948,30.199934,True
9a4e80b6-dded-5af7-8407-7ad7f9ade523,35.940486,60.325222,45.571122,True
9a53bea1-f08c-5cc1-b479-ce63dff5b81a,20.886248,38.548572,25.45022,True
9a897146-68ff-57f5-808d-c32118a9fded,25.180854,39.884167,29.048641,True
9ab8b517-c0d6-5ae8-a2e4-6f9b3aa832ea,25.10986,39.64143,31.476501,True
9af94d4a-e836-5454-94f2-56ad69ebd2f4,28.298305,46.798707,37.097387,True
9afd9b6b-4e8d-516f-8dc2-b6e0ccd98066,27.359081,47.822333,38.261199,True
9b23934a-4e1a-542c-805e-97ebece1bb7d,21.612077,36.452508,28.477695,True
9b25f824-b287-5c77-87d3-48fe5318e3c6,21.477637,33.42908,27.113426,True
9c33b426-29d0-51bf-aedd-3fa924d4cc2c,27.257653,47.437657,38.322862,True
9c6b692f-47aa-5698-904a-cde86fc6919e,31.129244,46.770838,35.406018,True
9c998e85-8254-57ec-a3c5-af61494efeaf,21.686686,36.394561,28.105702,True
9cc95fe4-6736-5efd-b4b3-328c059ae7dd,31.211128,50.945961,40.347496,True
9d46934f-5130-5bf7-9bfa-e55d9e84e58b,27.560802,46.100532,38.386549,True
9d49596c-458f-5b31-82e0-8dd45c5e8dec,20.861623,35.954036,27.598706,True
9de5e2db-f95b-5a56-b7c7-d330a5bee6db,25.930964,39.969971,32.124858,True
9e10df8d-ae2f-55aa-a68b-5601d04eedf3,30.702471,49.50197,40.34742,True
9e69c44d-e989-50b1-8769-3f5f308dd1a8,30.739872,50.977532,40.938981,True
9eb1930e-a7d2-5dd0-a9fe-ba63d7c99908,20.829649,33.924786,28.094044,True
9ec399a2-bf8b-5761-8e30-65604ed25109,29.805353,44.312888,35.694852,True
9f090ca6-1669-5a48-9a49-d020ca914aa8,30.948529,52.585292,41.777292,True
9f4084e1-871c-51fd-94e3-c62aaea5a7b8,32.892296,51.408389,41.897392,True
9fbbb13e-bccf-5655-9d4d-7629127a02a3,31.894884,48.966125,39.966907,True
a0b8c4d4-1c80-5815-a35e-2ee19c04c355,27.925957,45.952362,36.826677,True
a0ce8ab0-322b-518e-a6c0-530311cf09ca,28.691412,43.474675,35.743801,True
a0e9eec9-5339-5869-8bd0-4a3b69db0200,34.631589,51.900248,42.75745,True
a10364c4-735f-5754-bfa3-b876437375f9,38.206194,59.640307,46.12159,True
a1094f9a-ec4e-5b9b-8e0e-4a0934307a00,27.349272,46.963839,42.087077,True
a12c1404-d4de-5a2b-8f14-e1c3a9b8fbdd,35.044068,56.119848,45.818917,True
a248042b-225f-5d15-a467-084a761b6bdb,30.799003,52.5898,41.776615,True
a26e9b89-e488-5c3a-a341-aee81bafa8d7,24.573846,38.853798,32.671061,True
a27d184d-5d28-5052-8dad-eb24df6a1c6b,22.365875,35.534375,26.791794,True
a2a14fc3-92d2-597a-8bd5-f070e4a7bb34,33.284465,51.429621,40.774187,True
a2e41c81-bc64-5321-b13c-eea35966680b,29.293173,43.253112,35.951386,True
a3087b99-5aca-5b3f-9315-211b2a543add,34.289757,56.731201,46.873388,True
a30d3012-04a6-5447-8cc3-56e90dc2d50d,32.029733,53.185905,40.109139,True
a3d5d1e6-d3c1-5bd3-8769-fdeda06e4717,35.014925,55.557717,45.232367,True
a401f657-d73b-500a-ab61-073cb118549c,34.035782,57.410348,43.976308,True
