transaction_id,state_replica,node_profile,completion_time_ms
2f2d1543-4a6d-56ff-a637-f74f4688b0a3,2,High,24.201001
304d6b71-cb7d-517e-a03e-61cf8005c452,0,High,25.984489
304d6b71-cb7d-517e-a03e-61cf8005c452,1,High,25.984489
304d6b71-cb7d-517e-a03e-61cf8005c452,2,High,25.984489
3056b961-e4e3-5b45-8b11-9ba18bda6832,0,High,27.376588
3056b961-e4e3-5b45-8b11-9ba18bda6832,1,Medium,57.52157309760517
3056b961-e4e3-5b45-8b11-9ba18bda6832,2,High,27.376588
30842c92-9a8c-5787-a0eb-aab7844acb01,0,High,23.964516
30842c92-9a8c-5787-a0eb-aab7844acb01,1,Medium,70.92044438779972
30842c92-9a8c-5787-a0eb-aab7844acb01,2,High,23.964516
314a3933-a222-5e37-b782-eef32559529c,0,High,31.161507
314a3933-a222-5e37-b782-eef32559529c,1,High,55.55515061598466
314a3933-a222-5e37-b782-eef32559529c,2,High,31.161507
31e6944c-29b7-55d1-8487-5d2d17ef3627,0,High,32.769711
31e6944c-29b7-55d1-8487-5d2d17ef3627,1,Medium,41.438373
31e6944c-29b7-55d1-8487-5d2d17ef3627,2,Medium,55.61364395216493
3202960b-2340-5c6b-beb1-f97e53d3a33c,0,Medium,39.350934
3202960b-2340-5c6b-beb1-f97e53d3a33c,1,High,31.079964
3202960b-2340-5c6b-beb1-f97e53d3a33c,2,High,31.079964
322d8ba1-bcc4-5621-9019-97052c2ff222,0,High,34.858527
322d8ba1-bcc4-5621-9019-97052c2ff222,1,Medium,45.646443
322d8ba1-bcc4-5621-9019-97052c2ff222,2,High,37.743442364711385
328112ef-2473-5750-921e-45a755320dd9,0,Low,53.17282980899598
328112ef-2473-5750-921e-45a755320dd9,1,High,25.03955
328112ef-2473-5750-921e-45a755320dd9,2,Medium,31.446071
34da903f-7e56-5c94-841c-fec284510882,0,High,33.250813
34da903f-7e56-5c94-841c-fec284510882,1,High,33.250813
34da903f-7e56-5c94-841c-fec284510882,2,High,33.250813
34e3c383-4ecc-533f-8dbc-5e473272df2a,0,Medium,47.396759
34e3c383-4ecc-533f-8dbc-5e473272df2a,1,Medium,47.396759
34e3c383-4ecc-533f-8dbc-5e473272df2a,2,High,36.72191
34f66708-03e7-54ce-96bd-68fb55af9d91,0,High,30.573995
34f66708-03e7-54ce-96bd-68fb55af9d91,1,High,30.573995
34f66708-03e7-54ce-96bd-68fb55af9d91,2,High,30.573995
3538eb3d-c151-5982-83dd-d4b0f95ca975,0,Medium,46.282121
3538eb3d-c151-5982-83dd-d4b0f95ca975,1,High,36.68988
3538eb3d-c151-5982-83dd-d4b0f95ca975,2,Medium,46.282121
35d1cc07-98f9-5f64-9129-0e64179d3650,0,Medium,39.306733
35d1cc07-98f9-5f64-9129-0e64179d3650,1,Medium,39.306733
35d1cc07-98f9-5f64-9129-0e64179d3650,2,High,27.589055
3688d699-da7c-50c3-a693-c6cced2b247a,0,Low,57.303896
3688d699-da7c-50c3-a693-c6cced2b247a,1,High,43.494214153676154
3688d699-da7c-50c3-a693-c6cced2b247a,2,High,36.23439
368cb8d6-9688-527d-9f98-6d3cf54bb7b0,0,High,21.977626
368cb8d6-9688-527d-9f98-6d3cf54bb7b0,1,Medium,29.020442
368cb8d6-9688-527d-9f98-6d3cf54bb7b0,2,Medium,29.020442
36b14bfe-c463-57ea-8c02-05e3b988b536,0,Low,39.327108
36b14bfe-c463-57ea-8c02-05e3b988b536,1,High,24.860814
36b14bfe-c463-57ea-8c02-05e3b988b536,2,High,24.860814
36f983d2-c3e7-5500-8814-615af9459f66,0,High,22.763057
36f983d2-c3e7-5500-8814-615af9459f66,1,High,22.763057
36f983d2-c3e7-5500-8814-615af9459f66,2,Low,37.884845
3781aa85-9c1e-52ee-a4ae-58b0fcbf8fd8,0,High,27.2281
3781aa85-9c1e-52ee-a4ae-58b0fcbf8fd8,1,High,27.2281
3781aa85-9c1e-52ee-a4ae-58b0fcbf8fd8,2,High,27.2281
378b4515-f4c3-5f34-b14e-3fa204c98ac8,0,High,20.855283
378b4515-f4c3-5f34-b14e-3fa204c98ac8,1,High,44.13464980647497
378b4515-f4c3-5f34-b14e-3fa204c98ac8,2,High,50.74196324176463
379db4d7-1d43-5d02-bf0d-a48c030b0571,0,High,25.402787
379db4d7-1d43-5d02-bf0d-a48c030b0571,1,High,25.402787
379db4d7-1d43-5d02-bf0d-a48c030b0571,2,High,25.402787
37ee98da-5ed6-55a0-8228-034d423f3702,0,High,32.686246
37ee98da-5ed6-55a0-8228-034d423f3702,1,Medium,40.704203
37ee98da-5ed6-55a0-8228-034d423f3702,2,Medium,40.704203
38876450-a360-584e-a401-49ede2d5a5ae,0,Medium,34.897944
38876450-a360-584e-a401-49ede2d5a5ae,1,High,27.326101
38876450-a360-584e-a401-49ede2d5a5ae,2,High,27.326101
388fef44-d9ef-56b6-9503-bb028ffb7041,0,Low,30.402625
388fef44-d9ef-56b6-9503-bb028ffb7041,1,High,20.943183
388fef44-d9ef-56b6-9503-bb028ffb7041,2,Medium,27.713084
38afc6be-6778-54ae-9b18-4020b0941ce1,0,High,29.569437
38afc6be-6778-54ae-9b18-4020b0941ce1,1,Medium,37.421046
38afc6be-6778-54ae-9b18-4020b0941ce1,2,High,59.03568442121564
390a9fa5-8097-5880-8bba-3516ba408373,0,High,23.874303
390a9fa5-8097-5880-8bba-3516ba408373,1,High,23.874303
390a9fa5-8097-5880-8bba-3516ba408373,2,High,23.874303
392c7d8e-86a8-5c33-b71e-d1f21cbbda82,0,Medium,40.127322
392c7d8e-86a8-5c33-b71e-d1f21cbbda82,1,High,30.722298
392c7d8e-86a8-5c33-b71e-d1f21cbbda82,2,High,36.473382127507996
396b9b39-d198-5079-8348-b849508008d6,0,High,21.792215
396b9b39-d198-5079-8348-b849508008d6,1,High,21.792215
396b9b39-d198-5079-8348-b849508008d6,2,High,21.792215
39b5f649-fc3c-5de6-bbab-1a12422f73da,0,Medium,29.011469
39b5f649-fc3c-5de6-bbab-1a12422f73da,1,High,21.665201
39b5f649-fc3c-5de6-bbab-1a12422f73da,2,High,21.665201
39fe0d9d-682c-57de-bbd3-72a0ec3a6353,0,High,21.246324
39fe0d9d-682c-57de-bbd3-72a0ec3a6353,1,High,21.246324
39fe0d9d-682c-57de-bbd3-72a0ec3a6353,2,High,24.689408024364397
3a4cdd1a-cad2-55a7-bded-41db175f6115,0,Medium,29.333273
3a4cdd1a-cad2-55a7-bded-41db175f6115,1,Medium,32.15636974037475
3a4cdd1a-cad2-55a7-bded-41db175f6115,2,High,21.998298
3af062ad-5815-5a8c-9f8b-3f09e9865e2e,0,High,34.557882
3af062ad-5815-5a8c-9f8b-3f09e9865e2e,1,Medium,54.148684525354234
3af062ad-5815-5a8c-9f8b-3f09e9865e2e,2,High,34.557882
3b85d143-e148-5999-95e1-6af03148a3ce,0,High,33.896982
3b85d143-e148-5999-95e1-6af03148a3ce,1,Low,53.431971
3b85d143-e148-5999-95e1-6af03148a3ce,2,High,33.896982
3bb364bf-9182-5063-b60d-50802b3e35ff,0,High,28.535996
3bb364bf-9182-5063-b60d-50802b3e35ff,1,High,28.535996
3bb364bf-9182-5063-b60d-50802b3e35ff,2,High,28.535996
3d478182-b4f9-5855-b5e7-42c7dbe33b0d,0,High,24.22658151799638
3d478182-b4f9-5855-b5e7-42c7dbe33b0d,1,High,21.747251
3d478182-b4f9-5855-b5e7-42c7dbe33b0d,2,High,21.747251
3d656471-8cc9-5f93-9d79-428b797d3231,0,High,34.486217
3d656471-8cc9-5f93-9d79-428b797d3231,1,High,34.486217
3d656471-8cc9-5f93-9d79-428b797d3231,2,High,34.486217
3d7eab65-5ab0-5a83-932e-4ce7eb1ce406,0,High,20.79992
3d7eab65-5ab0-5a83-932e-4ce7eb1ce406,1,Low,36.025907
3d7eab65-5ab0-5a83-932e-4ce7eb1ce406,2,Medium,27.533343
3dd4141a-5e24-50dd-8cc7-29c9dae5058c,0,High,57.305754961099765
3dd4141a-5e24-50dd-8cc7-29c9dae5058c,1,High,30.702964
3dd4141a-5e24-50dd-8cc7-29c9dae5058c,2,Medium,40.490247
3e7aeb55-e259-5eeb-886b-b1f178e00465,0,Medium,62.6090513278383
3e7aeb55-e259-5eeb-886b-b1f178e00465,1,High,34.524178
3e7aeb55-e259-5eeb-886b-b1f178e00465,2,High,34.524178
3e98491e-a94a-57a8-bcae-987000fddd52,0,Medium,44.456505
3e98491e-a94a-57a8-bcae-987000fddd52,1,High,36.221541
3e98491e-a94a-57a8-bcae-987000fddd52,2,High,36.221541
3ee89359-b9b5-5aa0-811c-bde4275cce10,0,Medium,64.453192624981
3ee89359-b9b5-5aa0-811c-bde4275cce10,1,Medium,35.451432
3ee89359-b9b5-5aa0-811c-bde4275cce10,2,High,31.135792
3f5d0ef4-7d0c-5784-9114-5669e1a94ef1,0,Medium,27.784455
3f5d0ef4-7d0c-5784-9114-5669e1a94ef1,1,High,21.86146
3f5d0ef4-7d0c-5784-9114-5669e1a94ef1,2,High,21.86146
3f75da4c-2fac-5a28-bd1f-7b4733dd02bc,0,Medium,42.523071
3f75da4c-2fac-5a28-bd1f-7b4733dd02bc,1,High,34.3621
3f75da4c-2fac-5a28-bd1f-7b4733dd02bc,2,Medium,42.523071
3fd8cab6-c6e6-57c3-9a43-2158a9502e61,0,High,32.783666
3fd8cab6-c6e6-57c3-9a43-2158a9502e61,1,High,32.783666
3fd8cab6-c6e6-57c3-9a43-2158a9502e61,2,Medium,40.923647
3ff26729-2676-560d-8735-1e3285f5add1,0,Medium,27.952537
3ff26729-2676-560d-8735-1e3285f5add1,1,High,20.535879
3ff26729-2676-560d-8735-1e3285f5add1,2,High,20.535879
4052d61f-3f94-5d1d-935f-d8ec1112f3ad,0,High,37.901325
4052d61f-3f94-5d1d-935f-d8ec1112f3ad,1,High,37.901325
4052d61f-3f94-5d1d-935f-d8ec1112f3ad,2,High,37.901325
41aab73d-40c3-52e4-9e7b-3dcfd34021ff,0,Medium,32.825702
41aab73d-40c3-52e4-9e7b-3dcfd34021ff,1,High,24.531835
41aab73d-40c3-52e4-9e7b-3dcfd34021ff,2,High,24.531835
41da1495-acb3-5a1f-ab61-51b1f1ce286d,0,High,20.782754
41da1495-acb3-5a1f-ab61-51b1f1ce286d,1,High,20.782754
41da1495-acb3-5a1f-ab61-51b1f1ce286d,2,High,20.782754
421c2e02-35ea-511b-99cf-f2bd69cfd59b,0,High,21.640268
421c2e02-35ea-511b-99cf-f2bd69cfd59b,1,High,21.640268
421c2e02-35ea-511b-99cf-f2bd69cfd59b,2,Medium,27.847714
429eb853-c7c6-5415-bfd1-c914b810c526,0,High,65.5167680683249
429eb853-c7c6-5415-bfd1-c914b810c526,1,Medium,46.21272
429eb853-c7c6-5415-bfd1-c914b810c526,2,Medium,46.21272
42a3b91c-40c4-568c-90da-8d64749f198c,0,Medium,40.744597
42a3b91c-40c4-568c-90da-8d64749f198c,1,Medium,40.744597
42a3b91c-40c4-568c-90da-8d64749f198c,2,High,37.84733227644219
4319ed02-cd4d-50a2-89b4-760dbb6d1c80,0,Medium,46.651188
4319ed02-cd4d-50a2-89b4-760dbb6d1c80,1,Medium,46.651188
4319ed02-cd4d-50a2-89b4-760dbb6d1c80,2,High,34.151596
4411648a-cb96-5dac-b7a9-c5682ebaba47,0,Low,34.37736
4411648a-cb96-5dac-b7a9-c5682ebaba47,1,High,52.74036007185484
4411648a-cb96-5dac-b7a9-c5682ebaba47,2,High,21.306189
442336dc-4c7d-5168-a98a-0e5cd4740dcd,0,High,30.791623
442336dc-4c7d-5168-a98a-0e5cd4740dcd,1,High,30.791623
442336dc-4c7d-5168-a98a-0e5cd4740dcd,2,High,30.791623
44aa37e4-dee0-5fab-801c-ad05c8679e55,0,High,21.58097
44aa37e4-dee0-5fab-801c-ad05c8679e55,1,High,21.58097
44aa37e4-dee0-5fab-801c-ad05c8679e55,2,Medium,30.289252
44c727c8-fda9-51d4-925d-38a407143a53,0,High,20.765608
44c727c8-fda9-51d4-925d-38a407143a53,1,High,32.909764319659004
44c727c8-fda9-51d4-925d-38a407143a53,2,High,20.765608
44e31cfb-159e-583d-b08c-4765363b5223,0,High,21.432299
44e31cfb-159e-583d-b08c-4765363b5223,1,High,21.432299
44e31cfb-159e-583d-b08c-4765363b5223,2,Low,35.224004
44f656d8-f789-50ff-8192-036516dc5a30,0,High,29.213336
44f656d8-f789-50ff-8192-036516dc5a30,1,High,81.71195218203765
44f656d8-f789-50ff-8192-036516dc5a30,2,High,29.213336
450f03da-a2a1-5458-b553-207ac44a4375,0,Medium,85.33029636867644
450f03da-a2a1-5458-b553-207ac44a4375,1,High,35.923434446325295
450f03da-a2a1-5458-b553-207ac44a4375,2,Medium,36.950326
45119a3f-834f-5cef-9ecf-012b3023a199,0,High,23.870089
45119a3f-834f-5cef-9ecf-012b3023a199,1,High,23.870089
45119a3f-834f-5cef-9ecf-012b3023a199,2,High,23.870089
451e25a7-5df0-5f51-84ce-104e5ebd748e,0,Low,44.321165
451e25a7-5df0-5f51-84ce-104e5ebd748e,1,High,28.268275
451e25a7-5df0-5f51-84ce-104e5ebd748e,2,High,36.544796475937375
454c7f5f-f609-5519-b553-2efa79e6672c,0,High,34.157823
454c7f5f-f609-5519-b553-2efa79e6672c,1,Low,56.512504
454c7f5f-f609-5519-b553-2efa79e6672c,2,High,34.157823
459553f7-a663-56ab-a69e-2038ea7ec774,0,High,34.630278
459553f7-a663-56ab-a69e-2038ea7ec774,1,High,34.630278
459553f7-a663-56ab-a69e-2038ea7ec774,2,High,34.630278
45adfa5c-351c-55d2-a06f-3455cba9c7cf,0,High,24.935474
45adfa5c-351c-55d2-a06f-3455cba9c7cf,1,High,24.935474
45adfa5c-351c-55d2-a06f-3455cba9c7cf,2,High,27.81783178454329
45e3c8a3-d110-5da0-b421-392b0c2e5a4f,0,Medium,31.17688
45e3c8a3-d110-5da0-b421-392b0c2e5a4f,1,High,23.980321
45e3c8a3-d110-5da0-b421-392b0c2e5a4f,2,High,27.783961477601828
45ee67e0-eb16-5ac6-9671-12732fd17f5a,0,High,29.905354049506663
45ee67e0-eb16-5ac6-9671-12732fd17f5a,1,Low,39.860556
45ee67e0-eb16-5ac6-9671-12732fd17f5a,2,High,23.88221
464f9282-542b-511e-8c76-bf3cabfe4fcd,0,High,20.815649
464f9282-542b-511e-8c76-bf3cabfe4fcd,1,Low,37.632931
464f9282-542b-511e-8c76-bf3cabfe4fcd,2,High,20.815649
4657cfb6-f0e3-5e55-826a-0ed9c60011ed,0,High,27.733548
4657cfb6-f0e3-5e55-826a-0ed9c60011ed,1,Low,48.251661
4657cfb6-f0e3-5e55-826a-0ed9c60011ed,2,High,27.733548
465943f9-b405-5f0f-bab1-3dd89a9e3adb,0,Medium,41.745217
465943f9-b405-5f0f-bab1-3dd89a9e3adb,1,High,32.758157
465943f9-b405-5f0f-bab1-3dd89a9e3adb,2,High,32.758157
46a1d0ac-b37c-5c1a-bdf4-cbdfa55a5393,0,High,27.589517
46a1d0ac-b37c-5c1a-bdf4-cbdfa55a5393,1,High,27.589517
46a1d0ac-b37c-5c1a-bdf4-cbdfa55a5393,2,Low,46.003699
475a5a50-0621-58d2-818a-c08da3d9e3bd,0,Medium,25.991691
475a5a50-0621-58d2-818a-c08da3d9e3bd,1,Medium,50.29176941166486
475a5a50-0621-58d2-818a-c08da3d9e3bd,2,High,21.566
47cee5b5-0f9a-5559-853d-91b51f88e7c1,0,High,25.984899
47cee5b5-0f9a-5559-853d-91b51f88e7c1,1,High,25.984899
47cee5b5-0f9a-5559-853d-91b51f88e7c1,2,High,25.984899
47db0cd4-c767-54e2-abfa-82abfef09f8c,0,Medium,26.146769
47db0cd4-c767-54e2-abfa-82abfef09f8c,1,High,21.601116
47db0cd4-c767-54e2-abfa-82abfef09f8c,2,High,21.601116
47e9e27b-4a99-5ecb-af0f-eabb7d128a52,0,High,29.853109
47e9e27b-4a99-5ecb-af0f-eabb7d128a52,1,Medium,35.539029
47e9e27b-4a99-5ecb-af0f-eabb7d128a52,2,High,29.853109
4803e211-29c2-5222-b550-2af225cff654,0,High,42.20584067409702
4803e211-29c2-5222-b550-2af225cff654,1,High,31.131463
4803e211-29c2-5222-b550-2af225cff654,2,High,31.131463
482789ca-6ae9-5dfd-8ab2-57b07e87dd11,0,High,26.006824
482789ca-6ae9-5dfd-8ab2-57b07e87dd11,1,Medium,32.84217946477805
482789ca-6ae9-5dfd-8ab2-57b07e87dd11,2,Medium,63.81756715008349
48b6e754-652e-540d-b04e-77eafe782cf8,0,Medium,46.161472
48b6e754-652e-540d-b04e-77eafe782cf8,1,Medium,46.161472
48b6e754-652e-540d-b04e-77eafe782cf8,2,High,37.8692
48fd5036-9096-5791-9306-d6470463627b,0,High,30.594544
48fd5036-9096-5791-9306-d6470463627b,1,High,30.594544
48fd5036-9096-5791-9306-d6470463627b,2,Medium,40.506636
4917b270-f264-5b3c-bc94-805958881348,0,High,34.675673
4917b270-f264-5b3c-bc94-805958881348,1,Medium,79.09851569756576
4917b270-f264-5b3c-bc94-805958881348,2,High,34.675673
49410abc-a6ad-5655-abb7-bfae8ae98437,0,High,28.25741737661335
49410abc-a6ad-5655-abb7-bfae8ae98437,1,Medium,32.336189
49410abc-a6ad-5655-abb7-bfae8ae98437,2,High,25.167318
49449617-6ceb-5927-9d23-7ee69e1b3a73,0,Medium,26.838734
49449617-6ceb-5927-9d23-7ee69e1b3a73,1,High,28.696558482680032
49449617-6ceb-5927-9d23-7ee69e1b3a73,2,High,23.447310516617957
4a499576-8c25-560c-8d4f-8c3d4ad38cd4,0,High,23.973822
4a499576-8c25-560c-8d4f-8c3d4ad38cd4,1,High,23.973822
4a499576-8c25-560c-8d4f-8c3d4ad38cd4,2,High,23.973822
4a4dcb91-10af-5c4a-9af7-6655ec54a4c0,0,High,27.717677
4a4dcb91-10af-5c4a-9af7-6655ec54a4c0,1,High,27.717677
4a4dcb91-10af-5c4a-9af7-6655ec54a4c0,2,Medium,37.099669
4b238cf0-8b0d-5c34-a7f5-69ed6e692610,0,Medium,26.655264
4b238cf0-8b0d-5c34-a7f5-69ed6e692610,1,High,22.36787
4b238cf0-8b0d-5c34-a7f5-69ed6e692610,2,High,22.36787
4b353f08-e1df-59e5-b887-ac5043fe116e,0,Medium,31.351865
4b353f08-e1df-59e5-b887-ac5043fe116e,1,Medium,31.351865
4b353f08-e1df-59e5-b887-ac5043fe116e,2,High,24.031188
4c046df8-09f8-510d-92d1-414ed259c5b4,0,High,34.665781
4c046df8-09f8-510d-92d1-414ed259c5b4,1,Medium,54.68026569134765
4c046df8-09f8-510d-92d1-414ed259c5b4,2,Medium,46.112796
4c1b68a2-df2c-5e23-899f-135ec5d4047d,0,Medium,40.446393
4c1b68a2-df2c-5e23-899f-135ec5d4047d,1,High,31.157977
4c1b68a2-df2c-5e23-899f-135ec5d4047d,2,Medium,40.446393
4c1df3f4-29a3-547d-a408-8222c6d90501,0,High,23.906336
4c1df3f4-29a3-547d-a408-8222c6d90501,1,High,23.906336
4c1df3f4-29a3-547d-a408-8222c6d90501,2,High,23.906336
4e076bd8-c0dc-57f1-93c4-269e95a4cb8d,0,High,27.439293
4e076bd8-c0dc-57f1-93c4-269e95a4cb8d,1,High,27.439293
4e076bd8-c0dc-57f1-93c4-269e95a4cb8d,2,High,27.439293
4e1f5d0d-dfac-5477-800d-f585f8e4cd51,0,High,43.64645592341785
4e1f5d0d-dfac-5477-800d-f585f8e4cd51,1,High,22.8474
4e1f5d0d-dfac-5477-800d-f585f8e4cd51,2,High,22.8474
4e27569a-1e09-5735-8c47-ce3ec1034469,0,High,24.592912
4e27569a-1e09-5735-8c47-ce3ec1034469,1,High,24.592912
4e27569a-1e09-5735-8c47-ce3ec1034469,2,High,24.592912
4efbfd4d-5a0c-5c62-bf37-db1c5e67d403,0,High,35.149945396171795
4efbfd4d-5a0c-5c62-bf37-db1c5e67d403,1,High,30.915548
4efbfd4d-5a0c-5c62-bf37-db1c5e67d403,2,High,30.915548
4f4461c6-d62b-5328-8f3b-800dd35e5de1,0,High,50.27884900467388
4f4461c6-d62b-5328-8f3b-800dd35e5de1,1,High,31.895033
4f4461c6-d62b-5328-8f3b-800dd35e5de1,2,High,31.895033
503a27d6-c901-58ff-97c4-ed11d64603e0,0,Medium,95.48326779034599
503a27d6-c901-58ff-97c4-ed11d64603e0,1,High,34.175231
503a27d6-c901-58ff-97c4-ed11d64603e0,2,High,34.175231
5086e784-7196-5863-9b8a-c925cce0b513,0,High,29.470672
5086e784-7196-5863-9b8a-c925cce0b513,1,High,29.470672
5086e784-7196-5863-9b8a-c925cce0b513,2,High,29.470672
51268208-64ea-5774-ab37-a5eada5c0b5d,0,High,36.42955
51268208-64ea-5774-ab37-a5eada5c0b5d,1,Medium,46.062059
51268208-64ea-5774-ab37-a5eada5c0b5d,2,High,36.42955
51bf61fc-4bef-5a0b-ba3a-db560b7c15ae,0,High,29.876167
51bf61fc-4bef-5a0b-ba3a-db560b7c15ae,1,High,29.876167
51bf61fc-4bef-5a0b-ba3a-db560b7c15ae,2,Medium,35.677408
51f25864-70bb-5a54-8692-45f1235084d4,0,High,50.271416044697986
51f25864-70bb-5a54-8692-45f1235084d4,1,High,34.985833
51f25864-70bb-5a54-8692-45f1235084d4,2,High,34.985833
52ae4d57-4a9b-5ed4-ac7a-40f98ad53cf8,0,Medium,27.211112
52ae4d57-4a9b-5ed4-ac7a-40f98ad53cf8,1,High,21.632735
52ae4d57-4a9b-5ed4-ac7a-40f98ad53cf8,2,High,21.632735
52bb35c2-0cf8-5d76-95d2-18cee5bf6593,0,Low,58.137745
52bb35c2-0cf8-5d76-95d2-18cee5bf6593,1,High,36.340498
52bb35c2-0cf8-5d76-95d2-18cee5bf6593,2,Medium,44.791783
532cb3d3-5f9c-59aa-ba03-f6e2230b8058,0,Low,51.908179
532cb3d3-5f9c-59aa-ba03-f6e2230b8058,1,High,32.486935
532cb3d3-5f9c-59aa-ba03-f6e2230b8058,2,Medium,39.120942
537539b2-1eca-55bc-ae30-d94747c11b06,0,High,34.538066
537539b2-1eca-55bc-ae30-d94747c11b06,1,High,34.538066
537539b2-1eca-55bc-ae30-d94747c11b06,2,High,34.538066
5411e666-5a63-5f28-a5a2-7bc1f5150776,0,Medium,30.566886
5411e666-5a63-5f28-a5a2-7bc1f5150776,1,High,24.588833
5411e666-5a63-5f28-a5a2-7bc1f5150776,2,High,24.588833
54c0ed51-46da-5da8-9f73-58b52d6e42c3,0,Medium,42.70425
54c0ed51-46da-5da8-9f73-58b52d6e42c3,1,Medium,42.70425
54c0ed51-46da-5da8-9f73-58b52d6e42c3,2,High,34.52461
54d025f6-1c5c-5346-9eb1-7e7aa9bcda0c,0,Medium,27.668438
54d025f6-1c5c-5346-9eb1-7e7aa9bcda0c,1,High,20.96369
54d025f6-1c5c-5346-9eb1-7e7aa9bcda0c,2,High,20.96369
553317d2-cdb9-54a5-9289-aabfce273dab,0,High,36.21816
553317d2-cdb9-54a5-9289-aabfce273dab,1,High,36.21816
553317d2-cdb9-54a5-9289-aabfce273dab,2,Medium,44.573528
55545e5d-dbb4-5fa8-981c-8ced94adfd83,0,High,24.019584
55545e5d-dbb4-5fa8-981c-8ced94adfd83,1,High,24.019584
55545e5d-dbb4-5fa8-981c-8ced94adfd83,2,High,24.019584
55665210-a7dc-5c7a-89e2-9d37a0f10f3f,0,High,20.540391
55665210-a7dc-5c7a-89e2-9d37a0f10f3f,1,Medium,28.235926
55665210-a7dc-5c7a-89e2-9d37a0f10f3f,2,Medium,28.235926
560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,0,Low,47.54436
560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,1,High,28.011539
560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,2,High,29.484838910743374
570e915c-091d-50d7-b86c-d80031c489d4,0,High,38.037267
570e915c-091d-50d7-b86c-d80031c489d4,1,High,38.037267
570e915c-091d-50d7-b86c-d80031c489d4,2,High,38.037267
5767e7e9-cedc-5f35-a529-4f4c45b8df2e,0,High,25.431381
5767e7e9-cedc-5f35-a529-4f4c45b8df2e,1,High,59.646261332114605
5767e7e9-cedc-5f35-a529-4f4c45b8df2e,2,Medium,36.600993
578a0cb7-eb86-557c-a856-370b35f15697,0,High,55.308391416949476
578a0cb7-eb86-557c-a856-370b35f15697,1,Medium,36.455234
578a0cb7-eb86-557c-a856-370b35f15697,2,High,27.979078
57a6b1c4-caa0-54f5-9bf9-1c29ffd0f9f9,0,Medium,47.683669
57a6b1c4-caa0-54f5-9bf9-1c29ffd0f9f9,1,High,36.227668
57a6b1c4-caa0-54f5-9bf9-1c29ffd0f9f9,2,High,36.227668
57d08e8c-e7b9-57e0-a988-5ff06945e061,0,High,83.5800537871458
57d08e8c-e7b9-57e0-a988-5ff06945e061,1,High,30.742756
57d08e8c-e7b9-57e0-a988-5ff06945e061,2,High,30.742756
5861d70e-e9f4-592a-8df1-745c47b242a2,0,High,33.452228811893114
5861d70e-e9f4-592a-8df1-745c47b242a2,1,Medium,31.259487
5861d70e-e9f4-592a-8df1-745c47b242a2,2,High,31.085951563287146
58f9101f-671f-5af0-a55e-863a70bfd383,0,High,38.594886798377985
58f9101f-671f-5af0-a55e-863a70bfd383,1,High,32.226389
58f9101f-671f-5af0-a55e-863a70bfd383,2,High,85.0365760947829
591f7192-0db6-5355-bab8-13723fdf9764,0,High,20.605643
591f7192-0db6-5355-bab8-13723fdf9764,1,High,20.605643
591f7192-0db6-5355-bab8-13723fdf9764,2,High,20.605643
597ce5ee-2a19-5d81-b0a7-8564ae063242,0,Low,32.149098
597ce5ee-2a19-5d81-b0a7-8564ae063242,1,Medium,26.563198
597ce5ee-2a19-5d81-b0a7-8564ae063242,2,Low,32.149098
59c4591e-3989-5ee5-b771-5d4c6527a315,0,High,25.001721
59c4591e-3989-5ee5-b771-5d4c6527a315,1,High,25.001721
59c4591e-3989-5ee5-b771-5d4c6527a315,2,High,25.001721
59c5ec8a-0492-5718-a4d7-f227cccc32fe,0,High,29.462302
59c5ec8a-0492-5718-a4d7-f227cccc32fe,1,High,29.462302
59c5ec8a-0492-5718-a4d7-f227cccc32fe,2,Medium,37.51784
5a3737c3-fbb2-5b5a-8d7e-25bec66df710,0,High,27.700394
5a3737c3-fbb2-5b5a-8d7e-25bec66df710,1,High,27.700394
5a3737c3-fbb2-5b5a-8d7e-25bec66df710,2,High,27.700394
5ad3d190-aa6d-5af9-95d0-186aa170d032,0,High,21.169746
5ad3d190-aa6d-5af9-95d0-186aa170d032,1,High,26.63704426292267
5ad3d190-aa6d-5af9-95d0-186aa170d032,2,Medium,28.691564
5b3f2cd2-94c2-5aef-bef2-55f45dcd80b9,0,High,34.855172
5b3f2cd2-94c2-5aef-bef2-55f45dcd80b9,1,Medium,47.922595
5b3f2cd2-94c2-5aef-bef2-55f45dcd80b9,2,Low,56.210377
5b836fd8-e7e6-5c35-8826-28cb27241912,0,High,30.752301
5b836fd8-e7e6-5c35-8826-28cb27241912,1,Low,52.296527
5b836fd8-e7e6-5c35-8826-28cb27241912,2,High,34.13201294424038
5baa184a-7598-5583-9a53-53c4490596ee,0,High,38.335843021836
5baa184a-7598-5583-9a53-53c4490596ee,1,Medium,34.52683
5baa184a-7598-5583-9a53-53c4490596ee,2,High,27.275568
5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,0,Medium,39.980591
5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,1,High,31.354521
5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,2,High,33.936089407200775
5bd88827-283b-5e00-a82b-34d3c9cf8c35,0,High,36.731272
5bd88827-283b-5e00-a82b-34d3c9cf8c35,1,High,36.731272
